"measure","Area","Sex","age","Year","val","upper","lower"
"Life expectancy","West Sussex","Female","<1 year",2006,82.83042739,83.05732172,82.58943411
"Life expectancy","West Sussex","Both","<1 year",2006,80.98069667,81.149068,80.81934477
"Life expectancy","Oxfordshire","Male","<1 year",2006,79.0092842,79.24907651,78.77579246
"Life expectancy","Oxfordshire","Female","<1 year",2006,82.81047943,83.06529867,82.56778064
"Life expectancy","Oxfordshire","Both","<1 year",2006,80.97298089,81.14923968,80.79689365
"Life expectancy","Kent","Male","<1 year",2006,78.45020897,78.64688952,78.23508809
"Life expectancy","Kent","Female","<1 year",2006,82.22290592,82.4279302,82.01667934
"Life expectancy","Kent","Both","<1 year",2006,80.40865603,80.55009112,80.2537584
"Life expectancy","East Sussex","Male","<1 year",2006,78.53651936,78.79993689,78.27838142
"Life expectancy","East Sussex","Female","<1 year",2006,82.74653723,83.00231088,82.49029724
"Life expectancy","East Sussex","Both","<1 year",2006,80.73975331,80.92877839,80.5402711
"Life expectancy","Devon","Male","<1 year",2006,78.85982583,79.08636915,78.64433336
"Life expectancy","Devon","Female","<1 year",2006,83.22220709,83.43446334,82.98101018
"Life expectancy","Devon","Both","<1 year",2006,81.09791057,81.26108276,80.94578658
"Life expectancy","Gloucestershire","Male","<1 year",2006,78.74164633,78.97301719,78.50132485
"Life expectancy","Gloucestershire","Female","<1 year",2006,82.65804733,82.9213998,82.38425609
"Life expectancy","Gloucestershire","Both","<1 year",2006,80.76594758,80.94659854,80.59156435
"Life expectancy","Somerset","Male","<1 year",2006,78.98195436,79.23443855,78.7257204
"Life expectancy","Somerset","Female","<1 year",2006,82.90297943,83.16041473,82.63158738
"Life expectancy","Somerset","Both","<1 year",2006,81.00383044,81.17866927,80.82345774
"Life expectancy","South East England","Male","<1 year",2007,79.10606698,79.17079854,79.0349846
"Life expectancy","South East England","Female","<1 year",2007,82.91108579,82.98853012,82.83728174
"Life expectancy","South East England","Both","<1 year",2007,81.07883922,81.13370838,81.02754982
"Life expectancy","North Yorkshire","Male","<1 year",1998,76.24800355,76.48601588,76.01906241
"Life expectancy","North Yorkshire","Female","<1 year",1998,80.56014991,80.81307749,80.29878795
"Life expectancy","North Yorkshire","Both","<1 year",1998,78.48459096,78.66497275,78.29711315
"Life expectancy","Northamptonshire","Male","<1 year",1998,75.21073675,75.43269877,74.97388333
"Life expectancy","Northamptonshire","Female","<1 year",1998,80.31112476,80.55843902,80.04338861
"Life expectancy","Northamptonshire","Both","<1 year",1998,77.77363456,77.93337437,77.59503629
"Life expectancy","Warwickshire","Male","<1 year",1998,75.64905631,75.87748829,75.39845178
"Life expectancy","Warwickshire","Female","<1 year",1998,80.4228829,80.69648721,80.16859775
"Life expectancy","Warwickshire","Both","<1 year",1998,78.0799387,78.26001037,77.88218085
"Life expectancy","Worcestershire","Male","<1 year",1998,75.86803774,76.09456861,75.63527434
"Life expectancy","Worcestershire","Female","<1 year",1998,80.40345485,80.65672601,80.15106763
"Life expectancy","Worcestershire","Both","<1 year",1998,78.20423356,78.38890413,78.0317653
"Life expectancy","Staffordshire","Male","<1 year",1998,75.35703384,75.55966635,75.13565997
"Life expectancy","Staffordshire","Female","<1 year",1998,79.8256565,80.04381289,79.59388131
"Life expectancy","Staffordshire","Both","<1 year",1998,77.63943437,77.80060094,77.47717302
"Life expectancy","Suffolk","Male","<1 year",1998,76.53138555,76.75874199,76.31171959
"Life expectancy","Suffolk","Female","<1 year",1998,81.35502528,81.60420101,81.12441887
"Life expectancy","Suffolk","Both","<1 year",1998,78.9838032,79.1554711,78.82109622
"Life expectancy","Essex","Male","<1 year",1998,76.50881652,76.70556539,76.31594436
"Life expectancy","Essex","Female","<1 year",1998,80.79722344,81.01873804,80.59102747
"Life expectancy","Essex","Both","<1 year",1998,78.73479559,78.88428012,78.5896533
"Life expectancy","Cambridgeshire","Male","<1 year",1998,76.86536595,77.10369,76.6061308
"Life expectancy","Cambridgeshire","Female","<1 year",1998,80.96952774,81.2228211,80.71100633
"Life expectancy","Cambridgeshire","Both","<1 year",1998,78.97790629,79.15633051,78.78177298
"Life expectancy","Hampshire","Male","<1 year",1998,76.88573424,77.08095177,76.69617295
"Life expectancy","Hampshire","Female","<1 year",1998,81.27269193,81.4800475,81.06634446
"Life expectancy","Hampshire","Both","<1 year",1998,79.16197753,79.31533448,79.01485945
"Life expectancy","West Sussex","Male","<1 year",1998,76.85219194,77.05649803,76.63801275
"Life expectancy","West Sussex","Female","<1 year",1998,81.50582846,81.74314301,81.27858784
"Life expectancy","West Sussex","Both","<1 year",1998,79.30741225,79.4623319,79.14831592
"Life expectancy","Oxfordshire","Male","<1 year",1998,76.85903573,77.0711493,76.63954919
"Life expectancy","Oxfordshire","Female","<1 year",1998,81.02320528,81.26032269,80.78009327
"Life expectancy","Oxfordshire","Both","<1 year",1998,79.01359766,79.18747251,78.84521246
"Life expectancy","Kent","Male","<1 year",1998,75.76829312,75.98782561,75.57456059
"Life expectancy","Kent","Female","<1 year",1998,80.50784277,80.70311455,80.31300447
"Life expectancy","Kent","Both","<1 year",1998,78.21839679,78.37390514,78.06767953
"Life expectancy","East Sussex","Male","<1 year",1998,76.68670408,76.94413476,76.44531157
"Life expectancy","East Sussex","Female","<1 year",1998,81.39007894,81.64494897,81.11900188
"Life expectancy","East Sussex","Both","<1 year",1998,79.17694712,79.3632854,78.98548192
"Life expectancy","North Yorkshire","Male","<1 year",2007,78.92328154,79.15751598,78.6788044
"Life expectancy","North Yorkshire","Female","<1 year",2007,82.99921183,83.23473434,82.72115806
"Life expectancy","North Yorkshire","Both","<1 year",2007,81.02280703,81.19371181,80.83164565
"Life expectancy","Northamptonshire","Male","<1 year",2007,77.74297445,77.95748322,77.5174578
"Life expectancy","Northamptonshire","Female","<1 year",2007,81.93520567,82.1880333,81.67903884
"Life expectancy","Northamptonshire","Both","<1 year",2007,79.86906772,80.05195865,79.69331319
"Life expectancy","Warwickshire","Male","<1 year",2007,78.4657758,78.73957827,78.2351377
"Life expectancy","Warwickshire","Female","<1 year",2007,82.34745642,82.59980913,82.10024421
"Life expectancy","Warwickshire","Both","<1 year",2007,80.45859384,80.65236805,80.26897066
"Life expectancy","Worcestershire","Male","<1 year",2007,78.42991682,78.66124631,78.18868161
"Life expectancy","Worcestershire","Female","<1 year",2007,82.26009816,82.50660681,81.99858801
"Life expectancy","Worcestershire","Both","<1 year",2007,80.38258994,80.54556833,80.19653016
"Life expectancy","Staffordshire","Male","<1 year",2007,77.8944846,78.12214579,77.68307945
"Life expectancy","Staffordshire","Female","<1 year",2007,81.85422459,82.07492171,81.62000236
"Life expectancy","Staffordshire","Both","<1 year",2007,79.92204445,80.08197354,79.76401763
"Life expectancy","Suffolk","Male","<1 year",2007,79.45680762,79.68100448,79.22390723
"Life expectancy","Suffolk","Female","<1 year",2007,83.02208707,83.25301996,82.77688679
"Life expectancy","Suffolk","Both","<1 year",2007,81.27834793,81.43510301,81.11000115
"Life expectancy","Essex","Male","<1 year",2007,78.96627242,79.16470034,78.7722251
"Life expectancy","Essex","Female","<1 year",2007,82.61026621,82.81021974,82.39328949
"Life expectancy","Essex","Both","<1 year",2007,80.84950623,80.99197371,80.69914516
"Life expectancy","Cambridgeshire","Male","<1 year",2007,79.28728541,79.53267664,79.03674151
"Life expectancy","Cambridgeshire","Female","<1 year",2007,83.45247702,83.68307448,83.19850121
"Life expectancy","Cambridgeshire","Both","<1 year",2007,81.40438997,81.57992268,81.22769639
"Life expectancy","Hampshire","Male","<1 year",2007,79.83833558,80.02872521,79.65316974
"Life expectancy","Hampshire","Female","<1 year",2007,83.38853521,83.59310911,83.19290166
"Life expectancy","Hampshire","Both","<1 year",2007,81.6865263,81.82502251,81.55003968
"Life expectancy","West Sussex","Male","<1 year",2007,79.29706061,79.5138653,79.08081962
"Life expectancy","West Sussex","Female","<1 year",2007,82.98913558,83.2088472,82.76143852
"Life expectancy","West Sussex","Both","<1 year",2007,81.23866098,81.39809137,81.08209264
"Life expectancy","Oxfordshire","Male","<1 year",2007,79.44947475,79.69293636,79.22364097
"Life expectancy","Oxfordshire","Female","<1 year",2007,83.09808513,83.34604393,82.86887014
"Life expectancy","Oxfordshire","Both","<1 year",2007,81.33793273,81.50679628,81.1597512
"Life expectancy","Kent","Male","<1 year",2007,78.71838575,78.93640325,78.50739201
"Life expectancy","Kent","Female","<1 year",2007,82.51140458,82.71402972,82.31870536
"Life expectancy","Kent","Both","<1 year",2007,80.68555075,80.82780737,80.52821932
"Life expectancy","East Sussex","Male","<1 year",2007,78.89879553,79.15576609,78.63594174
"Life expectancy","East Sussex","Female","<1 year",2007,83.00454537,83.2613974,82.7333596
"Life expectancy","East Sussex","Both","<1 year",2007,81.0454536,81.23351493,80.83281024
"Life expectancy","Devon","Male","<1 year",2007,79.06413802,79.29819523,78.84385722
"Life expectancy","Devon","Female","<1 year",2007,83.38710296,83.607166,83.15109831
"Life expectancy","Devon","Both","<1 year",2007,81.28010868,81.44389624,81.11625157
"Life expectancy","Gloucestershire","Male","<1 year",2007,79.06475437,79.31756637,78.82058941
"Life expectancy","Gloucestershire","Female","<1 year",2007,82.84224811,83.11282169,82.58874477
"Life expectancy","Gloucestershire","Both","<1 year",2007,81.01433404,81.19200407,80.83554053
"Life expectancy","Somerset","Male","<1 year",2007,79.19426656,79.44076617,78.95158814
"Life expectancy","Somerset","Female","<1 year",2007,83.09451713,83.36735922,82.8275567
"Life expectancy","Somerset","Both","<1 year",2007,81.20489983,81.38251248,81.01712692
"Life expectancy","North Yorkshire","Male","<1 year",1999,76.51229904,76.7408343,76.28971829
"Life expectancy","North Yorkshire","Female","<1 year",1999,80.72085094,80.97128986,80.47041863
"Life expectancy","North Yorkshire","Both","<1 year",1999,78.70032776,78.87195229,78.52971928
"Life expectancy","Northamptonshire","Male","<1 year",1999,75.33058173,75.56021543,75.09665422
"Life expectancy","Northamptonshire","Female","<1 year",1999,80.59053558,80.83860168,80.35130757
"Life expectancy","Northamptonshire","Both","<1 year",1999,77.96727648,78.14204605,77.7887069
"Life expectancy","Warwickshire","Male","<1 year",1999,75.91504634,76.15814749,75.67462209
"Life expectancy","Warwickshire","Female","<1 year",1999,80.51507989,80.78203406,80.255839
"Life expectancy","Warwickshire","Both","<1 year",1999,78.26342774,78.46030398,78.07774705
"Life expectancy","Worcestershire","Male","<1 year",1999,76.06813256,76.30679609,75.82964155
"Life expectancy","Worcestershire","Female","<1 year",1999,80.3715545,80.63926805,80.12344914
"Life expectancy","Worcestershire","Both","<1 year",1999,78.28643494,78.45954314,78.1121349
"Life expectancy","Staffordshire","Male","<1 year",1999,75.46128348,75.67037727,75.22333383
"Life expectancy","Staffordshire","Female","<1 year",1999,79.90926177,80.14232974,79.68576399
"Life expectancy","Staffordshire","Both","<1 year",1999,77.72875014,77.88932643,77.55632864
"Life expectancy","Suffolk","Male","<1 year",1999,76.85903682,77.08217167,76.6248986
"Life expectancy","Suffolk","Female","<1 year",1999,81.54863925,81.79289277,81.30567213
"Life expectancy","Suffolk","Both","<1 year",1999,79.24883847,79.41926664,79.08215898
"Life expectancy","Essex","Male","<1 year",1999,76.82601392,77.01025499,76.63223848
"Life expectancy","Essex","Female","<1 year",1999,81.04840278,81.26401903,80.84420064
"Life expectancy","Essex","Both","<1 year",1999,79.018966,79.15632132,78.87883617
"Life expectancy","Cambridgeshire","Male","<1 year",1999,77.30279423,77.53279048,77.05465689
"Life expectancy","Cambridgeshire","Female","<1 year",1999,81.26168353,81.51675604,81.0111489
"Life expectancy","Cambridgeshire","Both","<1 year",1999,79.34509122,79.53194763,79.16203897
"Life expectancy","England","Male","<1 year",2007,77.84247197,77.86916443,77.81356888
"Life expectancy","England","Female","<1 year",2007,81.97754789,82.00692804,81.94702062
"Life expectancy","England","Both","<1 year",2007,79.96088519,79.98426427,79.93985132
"Life expectancy","North Yorkshire","Male","<1 year",2016,80.08323138,80.45360614,79.7269244
"Life expectancy","North Yorkshire","Female","<1 year",2016,83.68015499,84.03165554,83.30197182
"Life expectancy","North Yorkshire","Both","<1 year",2016,81.90886947,82.17187723,81.63916474
"Life expectancy","Northamptonshire","Male","<1 year",2016,79.53071307,79.87139805,79.21138964
"Life expectancy","Northamptonshire","Female","<1 year",2016,82.48816306,82.84550613,82.09394535
"Life expectancy","Northamptonshire","Both","<1 year",2016,81.02241534,81.26752947,80.76606002
"Life expectancy","Warwickshire","Male","<1 year",2016,79.74074,80.10509511,79.36207436
"Life expectancy","Warwickshire","Female","<1 year",2016,83.24811528,83.63315512,82.8555417
"Life expectancy","Warwickshire","Both","<1 year",2016,81.51645403,81.78238771,81.22680794
"Life expectancy","Worcestershire","Male","<1 year",2016,79.62947295,79.96040037,79.25226356
"Life expectancy","Worcestershire","Female","<1 year",2016,83.31458096,83.7144862,82.91797005
"Life expectancy","Worcestershire","Both","<1 year",2016,81.48190905,81.757894,81.21852784
"Life expectancy","Staffordshire","Male","<1 year",2016,78.97507377,79.28979866,78.69431276
"Life expectancy","Staffordshire","Female","<1 year",2016,82.77367368,83.1002593,82.44057702
"Life expectancy","Staffordshire","Both","<1 year",2016,80.87578161,81.09237101,80.66275848
"Life expectancy","Suffolk","Male","<1 year",2016,80.40286982,80.73631452,80.07234997
"Life expectancy","Suffolk","Female","<1 year",2016,83.73223472,84.07891108,83.38743497
"Life expectancy","Suffolk","Both","<1 year",2016,82.07047586,82.30241603,81.81928768
"Life expectancy","Essex","Male","<1 year",2016,79.87011329,80.13602321,79.57240858
"Life expectancy","Essex","Female","<1 year",2016,83.01502853,83.31490141,82.71894454
"Life expectancy","Essex","Both","<1 year",2016,81.47652425,81.68563443,81.27019907
"Life expectancy","Cambridgeshire","Male","<1 year",2016,80.98636569,81.32006542,80.64416983
"Life expectancy","Cambridgeshire","Female","<1 year",2016,84.16262966,84.51757467,83.78583525
"Life expectancy","Cambridgeshire","Both","<1 year",2016,82.5963922,82.83896899,82.34981133
"Life expectancy","Hampshire","Male","<1 year",2016,81.07235554,81.35605433,80.79815182
"Life expectancy","Hampshire","Female","<1 year",2016,84.06882118,84.36120678,83.76609285
"Life expectancy","Hampshire","Both","<1 year",2016,82.60469892,82.80675528,82.40098835
"Life expectancy","West Sussex","Male","<1 year",2016,80.09096485,80.40296183,79.76763384
"Life expectancy","West Sussex","Female","<1 year",2016,83.65852347,83.99071401,83.31101312
"Life expectancy","West Sussex","Both","<1 year",2016,81.92465996,82.14866427,81.68215046
"Life expectancy","Oxfordshire","Male","<1 year",2016,81.26636033,81.60757517,80.93976984
"Life expectancy","Oxfordshire","Female","<1 year",2016,84.04033821,84.39794114,83.66610753
"Life expectancy","Oxfordshire","Both","<1 year",2016,82.67955641,82.91149885,82.39854164
"Life expectancy","Kent","Male","<1 year",2016,79.54499984,79.80511293,79.26666787
"Life expectancy","Kent","Female","<1 year",2016,83.29858022,83.58033945,83.03372734
